face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
fbhm_faces/28017_face2.png,Indian,Indian,Male,30-39,"[4.7000207e-02 2.7014350e-03 4.1583440e-01 3.7623089e-05 3.6623687e-04
 4.7258905e-01 6.1471067e-02]",[0.01489133 0.0015171  0.00227248 0.98131907],[9.9982810e-01 1.7192036e-04],"[2.2082040e-06 9.2575901e-06 2.1474327e-04 2.7305368e-02 5.7756883e-01
 3.8069123e-01 1.4067019e-02 1.3831101e-04 2.9551375e-06]"
fbhm_faces/67951_face0.png,White,White,Female,50-59,"[8.6889434e-01 3.3246997e-05 1.2192208e-01 5.1190675e-04 4.3769751e-04
 1.2698906e-04 8.0736792e-03]",[9.9859416e-01 3.7597918e-05 1.3439184e-03 2.4258601e-05],[5.0243493e-06 9.9999499e-01],"[7.1026325e-06 4.5981324e-05 2.0894862e-04 1.3822983e-03 3.1170238e-02
 2.4626642e-01 6.0445523e-01 1.1370458e-01 2.7591828e-03]"
fbhm_faces/92876_face3.png,White,White,Female,50-59,"[0.5984361  0.00834415 0.23455846 0.02754953 0.03726807 0.02825936
 0.06558429]",[0.7682237  0.03148834 0.11364278 0.08664516],[0.42980552 0.5701944 ],"[8.04557640e-05 1.10851724e-04 5.20097208e-04 9.72801528e-04
 9.92805231e-03 1.22846276e-01 5.49674511e-01 2.90699422e-01
 2.51675323e-02]"
fbhm_faces/80197_face1.png,White,White,Male,20-29,"[9.7533840e-01 1.2982304e-05 2.3450751e-03 1.7879985e-04 1.3163581e-04
 1.1358458e-04 2.1879461e-02]",[9.9902719e-01 1.5049153e-04 2.9055946e-04 5.3182727e-04],[0.9965943  0.00340574],"[3.1642855e-06 1.2224399e-04 1.6824652e-02 6.4467806e-01 3.0659381e-01
 3.1122491e-02 6.3015253e-04 2.3436958e-05 1.9758581e-06]"
fbhm_faces/23504_face1.png,Latino_Hispanic,White,Male,30-39,"[0.40799177 0.00259842 0.5135434  0.0083178  0.01486093 0.00614619
 0.04654146]",[0.9310745  0.00147785 0.02050733 0.04694038],[9.9956089e-01 4.3908748e-04],"[1.4694426e-06 3.2407475e-05 4.5703128e-02 4.1392881e-01 4.5422584e-01
 7.8585200e-02 7.2779143e-03 2.3922349e-04 5.9130616e-06]"
fbhm_faces/78903_face7.png,White,White,Male,30-39,"[0.6098356  0.003985   0.29632035 0.00077419 0.00132186 0.00590109
 0.08186194]",[0.985205   0.00362828 0.0036077  0.00755904],[0.9980954  0.00190454],"[5.4876068e-06 5.6473746e-05 4.1284752e-03 1.7754574e-01 4.9606451e-01
 2.7681437e-01 4.3988395e-02 1.3562840e-03 4.0316998e-05]"
fbhm_faces/41873_face0.png,Middle Eastern,Asian,Female,50-59,"[0.01988768 0.00222802 0.06971716 0.00551102 0.01851279 0.22810256
 0.6560407 ]",[0.0650499 0.0051087 0.6117019 0.3181395],[0.01627321 0.9837268 ],"[6.6083981e-06 2.7092157e-05 2.1502937e-04 1.7440449e-03 2.4308342e-02
 1.7779475e-01 4.0079638e-01 3.1452098e-01 8.0586813e-02]"
fbhm_faces/91827_face1.png,Black,Black,Female,30-39,"[1.6454038e-03 9.6466142e-01 3.2845046e-02 4.5957997e-05 2.4565696e-04
 5.1146571e-04 4.5083012e-05]",[2.391925e-03 9.968442e-01 6.276694e-05 7.011450e-04],[8.4951735e-06 9.9999148e-01],"[9.36967393e-09 2.75548047e-07 2.87305244e-04 1.24523625e-01
 7.57471979e-01 1.15444839e-01 2.26044795e-03 1.15486846e-05
 3.92611561e-08]"
fbhm_faces/42503_face3.png,Southeast Asian,Indian,Male,20-29,"[1.4949555e-04 1.8333370e-02 8.6354660e-03 1.5416691e-02 8.6446315e-01
 9.2947535e-02 5.4377157e-05]",[0.00148882 0.2941075  0.34048846 0.36391518],[0.9984441  0.00155591],"[1.9893821e-06 1.1802076e-03 2.5110817e-01 6.2253070e-01 1.1554255e-01
 9.2470190e-03 3.4843278e-04 3.7320257e-05 3.5571304e-06]"
fbhm_faces/41387_face1.png,White,White,Female,30-39,"[9.44155574e-01 1.38988209e-04 2.92210709e-02 7.44629884e-03
 1.04502297e-03 1.19791504e-04 1.78732220e-02]",[9.9913555e-01 2.7004693e-04 5.2299438e-04 7.1449569e-05],[0.00433715 0.9956628 ],"[8.2422584e-06 6.4820590e-05 3.2487412e-03 1.3540158e-01 4.1929418e-01
 2.7564970e-01 1.3242194e-01 3.2711316e-02 1.1994750e-03]"
fbhm_faces/97250_face0.png,White,White,Male,60-69,"[9.5779383e-01 1.6983662e-04 7.3420615e-03 1.7524262e-04 2.9413658e-04
 6.9116424e-03 2.7313175e-02]",[9.8295075e-01 4.5717895e-04 2.4300755e-03 1.4161990e-02],[9.9937886e-01 6.2114804e-04],"[4.2934305e-05 2.2075157e-05 3.1870080e-04 5.5020431e-04 7.0266839e-04
 5.6925085e-03 2.7743971e-01 6.6083747e-01 5.4393690e-02]"
fbhm_faces/56184_face0.png,Southeast Asian,Asian,Female,20-29,"[1.6833681e-03 2.7133981e-04 1.0136590e-02 4.3173984e-01 5.5493134e-01
 1.1715108e-03 6.5922344e-05]",[2.1095108e-03 6.4045744e-05 9.9724352e-01 5.8286818e-04],[5.0358573e-04 9.9949646e-01],"[4.0836680e-06 3.7157672e-04 3.0624082e-02 4.7232968e-01 4.5925313e-01
 3.5363790e-02 1.9356100e-03 1.1530198e-04 2.6930920e-06]"
fbhm_faces/94721_face1.png,White,Indian,Female,10-19,"[0.33989462 0.00074368 0.31947502 0.00142998 0.00135697 0.2280469
 0.10905287]",[0.33518744 0.00133887 0.02085635 0.64261734],[0.05174714 0.94825286],"[1.1834473e-04 1.3628967e-01 4.1146460e-01 4.0721244e-01 4.1506737e-02
 3.3425679e-03 5.6359713e-05 8.0006739e-06 1.2764554e-06]"
fbhm_faces/54981_face0.png,Black,Black,Male,30-39,"[7.1079635e-06 9.9941844e-01 3.2318596e-04 9.7582924e-06 1.0922920e-04
 1.3033679e-04 2.0132279e-06]",[3.6916615e-06 9.9987447e-01 7.8254525e-05 4.3521053e-05],[9.9999970e-01 3.0990034e-07],"[4.0037477e-08 3.6885223e-07 3.0681634e-04 1.4568724e-01 4.3399736e-01
 3.7662670e-01 4.2089388e-02 1.2505030e-03 4.1528077e-05]"
fbhm_faces/73984_face1.png,White,White,Female,20-29,"[9.9755871e-01 1.1186547e-05 8.8972197e-04 8.0557920e-06 1.0916528e-05
 4.5976394e-06 1.5167920e-03]",[9.9768126e-01 1.5274583e-03 6.4319238e-04 1.4812974e-04],[4.5058923e-04 9.9954945e-01],"[1.08776291e-07 4.32720466e-04 1.20003015e-01 7.48019874e-01
 1.30078018e-01 1.45576580e-03 1.03402735e-05 1.34013959e-07
 3.77266351e-09]"
fbhm_faces/98137_face2.png,White,White,Female,20-29,"[9.9784118e-01 1.0208565e-08 1.8643155e-05 1.9374605e-03 1.5181430e-04
 8.5394070e-08 5.0897092e-05]",[9.8687249e-01 1.0903937e-06 1.3117616e-02 8.8284205e-06],[0.00396326 0.99603677],"[1.4347227e-04 2.5734376e-02 3.7122041e-01 4.1303697e-01 1.3704732e-01
 5.1120784e-02 1.6483725e-03 4.4140004e-05 4.1529465e-06]"
fbhm_faces/58160_face0.png,Black,Black,Male,30-39,"[3.7483915e-04 9.8423868e-01 9.9631492e-03 1.5962289e-05 2.1385759e-04
 5.0233146e-03 1.7019302e-04]",[8.2563238e-05 9.9841654e-01 1.7403834e-04 1.3268762e-03],[9.9999994e-01 4.7647802e-08],"[1.1366367e-07 2.0776113e-06 1.1143738e-03 3.3737165e-01 5.9168130e-01
 6.8923175e-02 9.0114312e-04 6.0572970e-06 6.2086961e-08]"
fbhm_faces/45209_face0.png,White,White,Male,40-49,"[9.9604189e-01 5.2564269e-07 5.7897752e-04 2.3026032e-05 1.2187260e-05
 5.6394833e-06 3.3377265e-03]",[9.9969262e-01 2.0191148e-05 1.1662933e-04 1.7061261e-04],[0.9932028  0.00679719],"[8.2882883e-07 9.3118924e-06 3.5271642e-03 3.9978113e-02 2.5023490e-01
 5.3875035e-01 1.6403823e-01 3.4274319e-03 3.3740063e-05]"
fbhm_faces/08652_face0.png,White,White,Male,20-29,"[8.4944254e-01 5.6289061e-04 2.9268835e-02 1.9172801e-05 6.9283975e-05
 1.0534517e-03 1.1958387e-01]",[9.9442780e-01 2.4973173e-03 6.6292130e-05 3.0085985e-03],[9.9997777e-01 2.2195060e-05],"[1.8248823e-08 2.5107252e-06 1.3600733e-02 9.0248221e-01 8.2710922e-02
 1.1915452e-03 1.1816112e-05 2.7361506e-07 5.8268697e-09]"
fbhm_faces/89372_face3.png,White,White,Male,20-29,"[9.9515122e-01 2.7566732e-04 3.7375237e-03 2.0937281e-04 1.2977782e-04
 3.1028165e-05 4.6533105e-04]",[9.9665523e-01 5.2400079e-04 2.7938937e-03 2.6900725e-05],[9.990506e-01 9.493752e-04],"[2.0646885e-07 5.7383699e-05 1.3046111e-02 8.1338286e-01 1.7064495e-01
 2.8443255e-03 2.3919636e-05 2.5243349e-07 2.4900039e-08]"
fbhm_faces/71486_face0.png,White,White,Female,30-39,"[0.625773   0.00361691 0.27155393 0.00585406 0.0037908  0.04000997
 0.04940134]",[0.86293006 0.00241393 0.00365747 0.13099869],[0.00553599 0.99446404],"[2.8935736e-07 5.4219358e-06 8.0688338e-04 1.4189674e-01 6.4563102e-01
 1.9929670e-01 1.1697870e-02 6.5382686e-04 1.1310518e-05]"
fbhm_faces/70842_face1.png,Black,Black,Male,3-9,"[3.0237405e-05 9.8819417e-01 9.7346383e-05 5.9406227e-04 9.9435197e-03
 1.1359511e-03 4.6335576e-06]",[5.1456322e-05 9.9316370e-01 6.3294163e-03 4.5536915e-04],[0.70008665 0.29991335],"[3.2953790e-04 7.0670134e-01 2.6828590e-01 2.1296186e-02 3.0224682e-03
 3.1272491e-04 3.4295288e-05 1.0281705e-05 7.2986295e-06]"
fbhm_faces/89152_face2.png,White,White,Male,3-9,"[9.3607277e-01 1.2475299e-04 1.2621643e-02 1.9809516e-04 3.4274650e-04
 1.1482744e-02 3.9157283e-02]",[0.88342255 0.00117743 0.00329536 0.11210469],[0.9949794  0.00502064],"[8.4222679e-04 9.2685562e-01 7.1861275e-02 3.6517662e-04 5.2347626e-05
 2.2200707e-05 1.0138403e-06 1.0477163e-07 2.1747963e-08]"
fbhm_faces/91482_face0.png,Black,Black,Male,60-69,"[3.7351099e-04 9.7245771e-01 8.2446365e-03 1.9758227e-04 1.5293087e-03
 1.7017996e-02 1.7930601e-04]",[0.00147999 0.7596004  0.00522392 0.23369575],[9.9996394e-01 3.6065794e-05],"[1.52745088e-05 1.11362433e-05 2.52726204e-05 1.46299908e-05
 5.86226306e-05 1.15418783e-03 5.20830080e-02 8.30884635e-01
 1.15753256e-01]"
fbhm_faces/56327_face0.png,White,White,Female,40-49,"[0.716851   0.00554931 0.14144903 0.00205058 0.00381176 0.00629035
 0.12399788]",[0.8566169  0.04280274 0.03675155 0.06382878],[0.01472876 0.9852713 ],"[5.7733987e-06 2.5063917e-05 1.3760753e-03 6.5967567e-02 2.8934878e-01
 4.5605323e-01 1.7424363e-01 1.2733852e-02 2.4594634e-04]"
fbhm_faces/38041_face0.png,White,White,Male,30-39,"[8.5276985e-01 7.8945668e-06 5.5897657e-02 2.3229938e-04 3.5440311e-04
 5.4985876e-03 8.5239194e-02]",[9.7447115e-01 5.9585105e-05 3.4252545e-04 2.5126744e-02],[9.9927324e-01 7.2680210e-04],"[1.47670416e-05 1.10928355e-04 3.66201950e-03 4.64869924e-02
 5.00907838e-01 4.30279434e-01 1.83693953e-02 1.66065001e-04
 2.57033116e-06]"
fbhm_faces/89536_face0.png,White,White,Male,40-49,"[0.90463644 0.00250435 0.02318517 0.01447978 0.01459921 0.00114106
 0.03945396]",[9.9922407e-01 9.2521317e-05 6.2080874e-04 6.2640931e-05],[9.9942309e-01 5.7690317e-04],"[2.3735236e-06 1.8565756e-06 1.2318764e-04 3.6022667e-02 2.9350820e-01
 5.3060639e-01 1.3339520e-01 6.0463822e-03 2.9376207e-04]"
fbhm_faces/31096_face1.png,Latino_Hispanic,Indian,Male,3-9,"[0.15603545 0.00817579 0.55529046 0.00270622 0.01244064 0.1260646
 0.13928679]",[0.10976122 0.03556091 0.10058369 0.7540942 ],[0.96431404 0.03568599],"[2.8636755e-02 9.4242048e-01 2.3119532e-02 1.6805644e-03 2.0904455e-03
 1.8084424e-03 2.1238632e-04 2.8713186e-05 2.6864523e-06]"
fbhm_faces/74589_face0.png,White,White,Male,30-39,"[9.8886371e-01 9.0643840e-07 3.1664257e-04 1.0516495e-03 1.8620171e-04
 8.6405153e-06 9.5723560e-03]",[9.9978721e-01 1.9566990e-06 2.0788613e-04 2.9261571e-06],[0.9843471  0.01565291],"[4.4824410e-06 5.9092443e-05 9.7610066e-03 1.9573687e-01 4.9406728e-01
 2.7773634e-01 2.1163685e-02 1.4148529e-03 5.6489607e-05]"
fbhm_faces/89071_face5.png,White,White,Female,50-59,"[9.0031850e-01 3.3923129e-03 7.9826273e-02 1.0067030e-03 8.3219877e-04
 6.4776065e-03 8.1463251e-03]",[0.8473318  0.01015335 0.03026681 0.11224792],[1.1824759e-04 9.9988174e-01],"[8.4182957e-06 2.3054947e-04 1.2183425e-03 9.6203685e-03 5.7713687e-02
 2.3400825e-01 4.7477922e-01 2.0774874e-01 1.4672302e-02]"
fbhm_faces/16870_face0.png,Middle Eastern,White,Male,70+,"[7.59474039e-02 1.44131729e-04 5.91544732e-02 1.11106536e-04
 8.71518510e-04 1.82509087e-02 8.45520437e-01]",[0.7835743  0.00484969 0.00362248 0.20795359],[0.9903565  0.00964354],"[8.2852175e-06 1.9477051e-05 2.4329814e-04 2.4673890e-04 4.0818792e-04
 2.0846694e-03 4.6395395e-02 3.7519386e-01 5.7540005e-01]"
fbhm_faces/16372_face1.png,White,White,Male,20-29,"[0.53344035 0.03140306 0.08816955 0.07006733 0.02710651 0.01047481
 0.23933837]",[0.81231546 0.00928017 0.17392482 0.00447961],[0.7937106  0.20628938],"[2.1072841e-04 8.0309709e-04 1.2198848e-02 4.3873987e-01 2.6032016e-01
 1.2567998e-01 7.9651892e-02 6.4935826e-02 1.7459584e-02]"
fbhm_faces/74315_face2.png,Black,Black,Female,20-29,"[7.7742403e-03 7.9921418e-01 3.5143495e-02 2.9975022e-04 7.6620566e-04
 1.5270008e-01 4.1020848e-03]",[6.6769740e-04 7.8006881e-01 1.5121403e-04 2.1911229e-01],[0.3839791 0.6160209],"[3.0991021e-05 3.6934055e-03 6.2267665e-02 4.7614849e-01 3.6830890e-01
 8.0449954e-02 8.3897226e-03 6.2771793e-04 8.3140949e-05]"
fbhm_faces/75139_face0.png,White,White,Female,3-9,"[9.9847740e-01 3.6526959e-07 2.9523732e-04 3.8406084e-04 3.8286136e-05
 5.4765937e-06 7.9920329e-04]",[9.9391454e-01 3.5561403e-05 5.6461617e-03 4.0362150e-04],[6.7439675e-04 9.9932563e-01],"[1.0764613e-04 6.3687223e-01 2.8326154e-01 7.8141943e-02 1.5890119e-03
 2.7391659e-05 1.9781132e-07 8.7600487e-09 2.6492577e-09]"
fbhm_faces/84091_face1.png,White,White,Male,30-39,"[4.3614787e-01 1.7830865e-03 1.9701226e-01 6.0908740e-05 1.6388543e-04
 7.8345574e-03 3.5699743e-01]",[9.4312650e-01 4.9941991e-03 1.8691516e-04 5.1692389e-02],[9.9993533e-01 6.4631975e-05],"[5.3899646e-07 1.1424684e-05 4.1104225e-03 4.6275249e-01 5.0675732e-01
 2.6189126e-02 1.7551231e-04 3.0717524e-06 6.5791397e-08]"
fbhm_faces/98463_face0.png,White,White,Male,20-29,"[9.5584995e-01 1.6311387e-05 2.3036893e-03 1.2527910e-04 8.4287596e-05
 2.1068272e-04 4.1409846e-02]",[9.9848771e-01 8.9664114e-05 5.6363155e-05 1.3661834e-03],[0.98992854 0.01007147],"[1.6617620e-05 7.3145196e-04 7.4670993e-02 5.1454139e-01 2.9954949e-01
 9.6278504e-02 1.2608271e-02 1.4142474e-03 1.8902009e-04]"
fbhm_faces/76890_face0.png,White,White,Male,30-39,"[9.5500201e-01 7.7685683e-05 2.2103902e-02 1.2066959e-04 2.3016389e-04
 1.2730155e-03 2.1192649e-02]",[9.8995137e-01 2.4658211e-03 1.7702961e-04 7.4058487e-03],[9.9999338e-01 6.6115335e-06],"[8.0325162e-06 9.5573396e-06 1.3256067e-04 1.9711701e-02 5.0816447e-01
 4.4893679e-01 2.2701431e-02 3.3010359e-04 5.3679987e-06]"
fbhm_faces/09285_face2.png,White,White,Male,30-39,"[9.83435690e-01 3.81695689e-04 1.79874478e-03 1.46384955e-05
 2.61213263e-05 7.20477663e-04 1.36225084e-02]",[9.9918509e-01 4.7375675e-04 7.4090327e-05 2.6710224e-04],[0.99556154 0.00443847],"[1.0692618e-06 1.7994853e-05 3.2339429e-03 1.6257560e-01 4.1308558e-01
 3.2889265e-01 8.4580518e-02 6.7139701e-03 8.9864334e-04]"
fbhm_faces/63749_face0.png,White,White,Male,50-59,"[9.9724025e-01 1.1418763e-06 8.5730798e-04 1.2204051e-05 9.4574843e-06
 1.2867039e-05 1.8667121e-03]",[9.9996591e-01 1.8267795e-06 1.5357526e-05 1.6916410e-05],[0.6270775  0.37292245],"[8.8042125e-06 8.4740859e-06 1.6809834e-04 9.7496621e-04 1.1839648e-02
 8.5452616e-02 4.2337802e-01 3.8873994e-01 8.9429356e-02]"
fbhm_faces/63795_face0.png,White,White,Female,20-29,"[9.1399527e-01 4.1488500e-04 3.2037426e-02 6.4806486e-03 2.5464571e-03
 3.9781965e-03 4.0547211e-02]",[0.76561743 0.00193666 0.1771778  0.05526812],[1.3799139e-04 9.9986196e-01],"[8.2045950e-08 3.8655126e-05 3.6300402e-02 7.9699111e-01 1.6475138e-01
 1.9072397e-03 1.0881313e-05 2.3870254e-07 4.5803517e-09]"
fbhm_faces/65178_face1.png,White,White,Male,70+,"[9.8970503e-01 4.8839097e-04 2.4543619e-03 2.1049145e-03 2.6250230e-03
 2.0453175e-04 2.4177609e-03]",[9.9934655e-01 1.8350676e-05 6.1174744e-04 2.3301194e-05],[0.7780569  0.22194311],"[1.1619611e-04 7.9811865e-04 1.0873234e-03 7.1537856e-04 2.2269618e-03
 1.3618490e-02 1.3770670e-01 4.0124744e-01 4.4248334e-01]"
fbhm_faces/36120_face1.png,White,White,Male,3-9,"[6.7391068e-01 2.7958277e-04 8.5313290e-02 1.3087821e-01 3.8848694e-02
 2.5524229e-03 6.8217203e-02]",[9.6190101e-01 1.5713529e-04 3.7752334e-02 1.8948071e-04],[0.91221994 0.08778008],"[1.5131310e-02 8.8764322e-01 8.8961169e-02 5.5690068e-03 1.8701411e-03
 6.5992767e-04 1.3125315e-04 2.5950629e-05 8.0077498e-06]"
fbhm_faces/57193_face0.png,White,White,Male,50-59,"[9.8954976e-01 1.5920399e-06 3.9138678e-03 2.7833652e-04 9.6858421e-05
 5.6195582e-05 6.1034877e-03]",[9.9969488e-01 3.0142948e-07 2.9722112e-04 7.5770199e-06],[9.9997777e-01 2.2202015e-05],"[8.36095933e-05 3.85058884e-05 2.48018099e-04 1.26160317e-04
 4.96835634e-03 1.06786855e-01 7.29319334e-01 1.56649619e-01
 1.77959655e-03]"
fbhm_faces/93468_face0.png,White,White,Female,60-69,"[7.5838679e-01 1.3944149e-04 1.6323617e-01 1.4773146e-02 1.3009936e-02
 6.9427756e-03 4.3511733e-02]",[9.8421961e-01 2.0391308e-05 1.4930607e-02 8.2939886e-04],[5.1757135e-05 9.9994826e-01],"[1.7800320e-06 2.0299585e-05 3.6345271e-05 5.2937539e-05 1.2669392e-03
 2.4454752e-02 3.2863823e-01 5.5094212e-01 9.4586633e-02]"
fbhm_faces/26839_face0.png,Black,Black,Female,3-9,"[2.9335317e-05 9.7475058e-01 8.7801350e-04 4.7412055e-04 1.8009998e-02
 5.8562043e-03 1.7150912e-06]",[9.2322407e-05 9.2308778e-01 5.4641288e-02 2.2178674e-02],[0.08756996 0.91243005],"[2.1833256e-03 8.6562395e-01 1.2664430e-01 5.3382390e-03 2.0238670e-04
 7.6036013e-06 2.3721901e-07 2.6924988e-08 9.8726796e-09]"
fbhm_faces/92436_face1.png,White,White,Female,20-29,"[8.9978832e-01 7.3515243e-05 6.1972491e-03 1.3229180e-02 1.9916398e-03
 9.5681997e-04 7.7763245e-02]",[9.9321634e-01 7.8201840e-05 6.4634345e-03 2.4204605e-04],[0.12733932 0.8726607 ],"[1.5281195e-04 1.1168666e-02 1.5126011e-01 5.2820748e-01 2.5927642e-01
 4.5670051e-02 3.7790111e-03 4.4076104e-04 4.4754303e-05]"
fbhm_faces/65297_face1.png,White,White,Female,3-9,"[0.46835652 0.00600374 0.37818405 0.05558721 0.05262659 0.01518965
 0.02405229]",[8.1009251e-01 3.4179466e-04 1.8538006e-01 4.1856607e-03],[0.01448466 0.98551536],"[0.02792425 0.527313   0.25764984 0.11881607 0.04162304 0.0165395
 0.00584395 0.00333534 0.00095505]"
fbhm_faces/03524_face1.png,Indian,Indian,Male,30-39,"[0.05617555 0.00548327 0.38006744 0.00152886 0.02756418 0.52256125
 0.00661939]",[0.04362961 0.01408981 0.01615788 0.9261227 ],[9.996193e-01 3.806781e-04],"[1.5267015e-05 2.5267500e-04 3.2032758e-03 5.8119152e-02 4.7137588e-01
 4.3658683e-01 2.9766226e-02 6.5515947e-04 2.5536603e-05]"
fbhm_faces/12504_face1.png,Indian,Indian,Male,30-39,"[3.5386492e-02 9.8358458e-03 3.1739891e-01 5.9570641e-05 4.8849336e-04
 3.6397332e-01 2.7285737e-01]",[0.02889895 0.03597068 0.00589797 0.9292324 ],[9.9999332e-01 6.7232404e-06],"[2.4978581e-07 1.0418398e-06 1.1121037e-04 6.3028708e-02 6.6900504e-01
 2.5900257e-01 8.7252725e-03 1.2418262e-04 1.7524661e-06]"
fbhm_faces/09176_face1.png,Black,Black,Female,20-29,"[1.3616654e-03 9.4188488e-01 4.8918970e-02 3.1322264e-04 1.7537859e-03
 5.4827677e-03 2.8468206e-04]",[0.00478257 0.98817104 0.00432131 0.00272502],[0.2525183  0.74748176],"[5.2890809e-06 1.6521892e-03 2.4531180e-01 6.7249066e-01 7.3755406e-02
 6.4471462e-03 3.1870179e-04 1.8231794e-05 6.3871244e-07]"
fbhm_faces/63987_face2.png,Southeast Asian,Asian,Male,30-39,"[1.2167896e-03 2.4663953e-01 1.2541234e-01 9.9589556e-02 5.1203448e-01
 1.4847494e-02 2.5965509e-04]",[4.4338443e-04 2.9913899e-01 6.8758905e-01 1.2828625e-02],[0.7775886  0.22241141],"[1.5717294e-04 3.9186524e-03 3.7604723e-02 1.4333551e-01 3.2551762e-01
 2.8931114e-01 1.8455529e-01 1.4898453e-02 7.0141040e-04]"
fbhm_faces/18526_face3.png,Indian,Indian,Male,20-29,"[0.03232919 0.19433057 0.1964508  0.02655705 0.0623809  0.2913708
 0.1965806 ]",[0.1358691  0.22662787 0.09371017 0.54379284],[0.9668684  0.03313164],"[0.00331025 0.1607762  0.09904414 0.38857377 0.25986397 0.079096
 0.00727681 0.00147944 0.00057946]"
fbhm_faces/98103_face0.png,White,White,Male,40-49,"[9.9614376e-01 9.1113708e-07 1.3423088e-04 1.7234199e-05 1.3324179e-05
 3.6423608e-05 3.6540194e-03]",[9.9931109e-01 1.7349108e-05 4.0140527e-05 6.3138717e-04],[9.9971426e-01 2.8571719e-04],"[3.7848159e-07 8.5085861e-07 2.3445232e-04 3.8097717e-02 2.0067298e-01
 5.5799282e-01 1.9337036e-01 9.2349639e-03 3.9547213e-04]"
fbhm_faces/58947_face0.png,White,White,Male,30-39,"[6.7049491e-01 2.4936124e-04 2.2560085e-01 4.1976612e-04 7.1408995e-04
 2.1354251e-02 8.1166729e-02]",[9.6435302e-01 3.8796049e-04 6.6309725e-04 3.4596015e-02],[9.9983275e-01 1.6720509e-04],"[3.9508609e-07 1.7973656e-06 6.4181571e-05 9.4824154e-03 5.6082314e-01
 4.2088035e-01 8.7158717e-03 3.1663771e-05 1.5716982e-07]"
fbhm_faces/20671_face1.png,Black,Black,Female,3-9,"[0.00850087 0.6111193  0.14597613 0.10633053 0.11652529 0.0076743
 0.00387365]",[0.00235139 0.9363517  0.05014952 0.01114728],[0.34320414 0.6567958 ],"[7.1336406e-05 5.9569961e-01 3.9190528e-01 1.1833479e-02 4.4857583e-04
 3.9584571e-05 1.7054971e-06 3.6304306e-07 7.9679580e-08]"
fbhm_faces/94387_face1.png,Black,Black,Female,20-29,"[1.9773814e-05 9.8997951e-01 1.4982828e-03 8.2300954e-05 9.5748535e-04
 7.4600130e-03 2.5621650e-06]",[4.9642491e-05 9.9404085e-01 2.7964154e-04 5.6298980e-03],[0.01010045 0.9898995 ],"[5.6038243e-07 2.8020696e-04 8.8898323e-02 8.1741118e-01 9.1148093e-02
 2.2202702e-03 4.0210427e-05 9.9658712e-07 4.6092090e-08]"
fbhm_faces/54069_face10.png,White,White,Male,40-49,"[0.6704551  0.0078181  0.10330778 0.00135752 0.00383865 0.04592162
 0.16730124]",[0.78490233 0.05083253 0.01876524 0.1454999 ],[9.994606e-01 5.394107e-04],"[2.51865004e-05 1.33051915e-04 5.87603729e-03 1.11751825e-01
 2.68915445e-01 3.49114150e-01 2.22573653e-01 3.89169641e-02
 2.69369362e-03]"
fbhm_faces/40137_face0.png,White,White,Male,40-49,"[0.7271122  0.01761729 0.07118214 0.0011357  0.00131029 0.02689976
 0.15474266]",[9.5284706e-01 2.9039278e-03 6.1444909e-04 4.3634571e-02],[9.991282e-01 8.718030e-04],"[8.6472901e-06 5.8051726e-05 1.5829392e-03 4.6530828e-02 1.8346313e-01
 3.5108560e-01 3.3201483e-01 7.7802144e-02 7.4538174e-03]"
fbhm_faces/36524_face3.png,Latino_Hispanic,White,Female,40-49,"[0.07784425 0.03285056 0.76285535 0.01913295 0.03096543 0.036496
 0.03985545]",[0.66538465 0.16728953 0.12341269 0.04391311],[0.00489848 0.9951015 ],"[3.5722387e-06 8.7270397e-05 3.9302278e-03 6.2606014e-02 2.6258603e-01
 4.1532364e-01 2.2656652e-01 2.8382299e-02 5.1447575e-04]"
fbhm_faces/10653_face0.png,White,White,Male,60-69,"[0.34361148 0.15875131 0.05832256 0.00676121 0.02941341 0.06561404
 0.33752596]",[0.49748218 0.22583413 0.20860654 0.06807718],[9.9986720e-01 1.3277438e-04],"[3.6115252e-06 2.1915403e-06 1.6841554e-05 1.1845238e-04 2.2025680e-04
 3.0597027e-03 6.9947980e-02 6.9795859e-01 2.2867237e-01]"
fbhm_faces/86401_face0.png,White,White,Male,30-39,"[5.68619192e-01 1.33101335e-02 1.12184487e-01 5.71436067e-05
 4.26252722e-04 4.53099757e-02 2.60092884e-01]",[0.7383874  0.02914621 0.00202067 0.23044571],[9.999547e-01 4.535592e-05],"[2.9937635e-07 5.0217886e-07 1.2837724e-04 6.7694649e-02 6.8780380e-01
 2.3730625e-01 6.8721096e-03 1.9002630e-04 3.9449319e-06]"
fbhm_faces/19320_face0.png,Latino_Hispanic,Indian,Male,30-39,"[0.16689174 0.00100684 0.6403401  0.00204602 0.0029975  0.16033739
 0.02638041]",[0.24021578 0.00785775 0.04201575 0.70991075],[9.9998802e-01 1.2008549e-05],"[8.2915278e-08 1.1902074e-06 6.1341177e-04 3.8744146e-01 5.7626826e-01
 3.5340991e-02 3.2957195e-04 5.0187846e-06 5.4197002e-08]"
